Dataset_ID,SMILES,PC1,PC2,PC3,PC4,PC5,PC6,PC7,Cluster
gdb_39,CCCC,7.6374523963395005,1.193808174772809,-1.5725290843361883,-2.277955797337511,0.4083430419104699,0.0851230492257219,-0.5904079916867944,1
gdb_40,CCCO,5.819202025148825,-0.2637260447136913,-1.4739058374756868,-0.5490691402027268,-0.5908193463067156,0.5274862791947047,0.2086692886312832,1
gdb_41,CCOC,5.882029258436484,-0.0818183321342909,-1.4125695363490505,-0.1599477657855138,-0.8387558670453754,0.7086391097118533,0.1840803826450334,1
gdb_42,OCCO,4.688727914002186,-1.3407691784504765,-1.0831285648383109,-0.4338849402706183,-1.0895452757861313,1.376904522198548,-1.0074292915205807,1
gdb_43,CC1CC1,7.728429306742777,0.3097189230205919,-1.5717444465300074,-0.6736740020859356,-0.4527580022662674,0.494049185850319,-0.2700406724699077,1
gdb_44,CC1CO1,6.326235372805204,-0.8048281636123011,-1.1966968344007112,-0.9158952352681126,-1.0373945569881764,1.1353560210919114,0.6313687654218807,1
gdb_45,CN1CC1,6.788880856964834,-0.4959123430981464,-1.5101559758722436,0.7428584279527701,-1.092647337501806,0.6251582827789307,0.4524058356879942,1
gdb_46,OC1CC1,5.984676387391794,-1.24424572739438,-1.4259137660228718,0.3424502290996764,-1.1054200512158072,0.8229845301593768,0.275719758747448,1
gdb_47,C1CCC1,8.01122430489881,0.2129152014660523,-1.223135637960052,-1.536433157856964,-0.1422023313902226,0.4957140070332996,-0.5302410033311201,1
gdb_48,C1COC1,6.173933100983313,-1.296852787655246,-1.034426614298217,0.1464836986758603,-1.13228769649111,0.8865293569598686,0.5759478162948856,1
gdb_49,CC(C)=NO,3.0181777573837056,-0.8881008916065934,-1.0999538470954415,0.809651725458207,-0.4682459386554528,0.2249209453101807,-0.8160198497302698,1
gdb_50,N1C=CC=C1,4.652816866145354,-1.4419549101351576,-1.3766496909648474,2.040225790922845,-1.097516811719124,0.2408551333316195,0.4783952594148134,1
gdb_51,N1C=CN=C1,3.990432987783581,-2.3711403191259555,-1.2123454819155106,0.969262278002732,-0.8776122390530965,0.2056636637560528,1.1806373993753887,1
gdb_52,O1C=CC=C1,4.050196867778702,-2.0445223371954797,-1.222014835689075,1.4354766233193423,-0.9383401796549748,0.5486651159825466,-0.820384569651124,1
gdb_53,O1C=CN=C1,3.483463012628342,-2.854632927386032,-1.0467570414167475,0.3222520200139195,-0.6930347724143687,0.6122626560240522,-0.6478724564408163,1
gdb_54,CC(C)(C)C,5.805294216743923,1.8331904662093108,-0.8234204156676702,-1.971817568021484,0.6758669267529429,-0.1983968345047931,-0.8277740255047137,1
gdb_55,CC(C)(C)O,4.019781521094411,0.4613983144371472,-0.6943667695350076,-0.3285308514799618,-0.3485911266338639,0.2964198814653377,0.0386242812874442,1
gdb_56,CC(=O)C#C,3.154826490734791,-3.0753342243307698,-1.84388918661352,0.3616888597405508,0.5516499563313833,-1.0243910085371113,-0.288287275232499,1
gdb_57,CC(=O)C#N,2.603576925062646,-3.984536440134288,-1.7309367514105791,-0.9454506002275936,0.9621576805827098,-1.0124917429368587,-0.561200759737586,1
gdb_58,NC(=N)C#N,2.721241377352847,-3.650665426243486,-1.639404533872606,-0.5109434284199734,0.3926466354818148,-0.8167892819842316,1.1208118606929387,1
gdb_59,NC(=O)C#C,2.773623258429774,-3.2153374980272527,-1.546304884209584,-0.1201525415942369,0.0314170631393657,-0.3417046396877714,0.4001149441009518,1
gdb_60,CC(=O)C=O,1.6796597074818316,-3.725039449777401,-1.571115384698302,1.069414986730817,0.2280107817567499,-0.5444148200838864,-1.890555105415772,1
gdb_61,NC(=N)C=O,1.9036406692494368,-3.458815072610806,-1.441775671715695,0.5191778127690263,0.107575845824023,-0.486426340829508,-0.4895365510700422,1
gdb_62,NC(=O)C=O,0.8533991865128623,-4.540241794936692,-1.3513860405687703,0.254598506044547,0.0081744615715241,-0.5384448595494981,0.7650618073190805,1
gdb_63,CC(C)C#C,5.328618049489906,0.3585346116400006,-1.4955612956172557,0.1252970938298242,0.0262215442946279,-0.257536634855629,-0.3594643642164182,1
gdb_64,CC(C)C#N,4.738918732493798,-0.8054588503264613,-1.264933108931238,-2.515506867485137,0.7452949466807927,-0.5037447470733767,1.049863919312326,1
gdb_65,CC(N)C#N,3.932267290872933,-1.271965926309951,-1.3096022204061626,-0.6344569362618457,-0.0313277792013478,-0.0872456792673971,0.4033584525854851,1
gdb_66,CC(O)C#C,3.933206207546343,-0.938369464068991,-1.2373308991109089,-0.3953419213128646,-0.1894569298722166,0.2151318059883273,-0.393943930610881,1
gdb_67,CC(O)C#N,3.326496793883968,-1.937365283948708,-1.0742112785353792,-2.074798020654989,0.2495717231297926,0.1275763736964645,0.2714248844147516,1
gdb_68,CC(C)C=O,3.0908844625784115,-1.4476156050811162,-1.4649046853924903,0.8089171689931566,0.2639890593844269,-0.9287481786276794,0.1485972136617516,1
gdb_69,CC(O)C=O,1.898044969793537,-2.475338171729146,-1.1182469574854637,0.1822485324397958,-0.1254524084933667,-0.1509429573416223,-0.1106063542133952,1
gdb_70,CN(C)C=O,2.8542945492952656,-1.2472141088387592,-1.0379205432545535,0.2059972362003414,-0.4417614253467496,-0.0188036168528763,1.1351477160956165,1
gdb_71,CC(=O)CO,1.987648934354456,-2.3885464445004096,-1.0697862202242034,-0.4241360646908416,0.0508200039457767,-0.146333837010836,-0.1070775802863591,1
gdb_72,CCC(C)=O,3.15007386354803,-1.2860655184667231,-1.430173377827057,0.8652351264906457,0.1069375789376199,-0.7684805999572782,0.2240523755279991,1
gdb_73,CCC(N)=O,2.9065837400621617,-1.2296844233785498,-1.048200346340041,0.0990636070120389,-0.4872062244166241,0.0916062534707118,1.0132078999861145,1
gdb_74,CNC(C)=O,2.898576886709657,-1.143595609101718,-1.0272705131779751,0.1626899337390199,-0.506056421348856,0.0879857904885973,1.0783740942820252,1
gdb_75,CNC(N)=O,2.5805314974042006,-1.2721940867261343,-0.7494143482076613,-0.3126221590351698,-0.9569646647526056,0.8074660109909502,1.15981265428737,1
gdb_76,COC(C)=N,3.2778172999274378,-0.7562283472061443,-0.9477068850363104,-0.2265072793092227,-0.4120369692154916,0.4518090810653456,-0.489618018062217,1
gdb_77,COC(C)=O,2.478214232235169,-1.5603948133547465,-0.8112582002554682,-0.6763836405875675,-0.423767829507138,0.6265129877812793,-0.4644590695304489,1
gdb_78,COC(N)=O,2.223575244559806,-1.502023720896179,-0.4486502877971948,-1.2668494510896775,-1.0443315747674289,1.4960842233210188,0.1300737162102797,1
gdb_79,NC(=O)CO,1.5515117521089383,-2.3612314449267333,-0.7287036338039223,-0.3967490686968121,-0.8707246842432763,0.6885296807046372,1.36349574659066,1
gdb_80,[NH3+]CC([O-])=O,1.4963113404168482,-2.586055117947351,-0.7320648286429395,-0.6773760129914648,-0.7315216117308847,0.5284968038314208,1.7233218477897692,1
gdb_81,CC(C)CO,3.995065744061786,0.8623826679034645,-0.7759785051881872,-0.5928190825452796,-0.3331588454223286,0.3660048518911605,0.091705496687781,1
gdb_82,CC(O)CO,2.6319389983898764,-0.4820099839824904,-0.4597340545956434,-0.7852405443344678,-0.7854898298968978,0.9460670769266174,0.3480635510565076,1
gdb_83,CCC(C)C,5.6776043245875325,2.1792741547995567,-0.9363925298973806,-1.898384578396208,0.6281607014825696,-0.1963686971791597,-0.6567316816867571,1
gdb_84,CCC(C)O,3.923171336496008,0.7800546240739221,-0.8092083954781427,-0.4951540139597395,-0.2807376183356445,0.2648790947249876,0.0972731959016778,1
gdb_85,COC(C)C,3.97839546008502,0.9581524927203552,-0.769846147037824,-0.0312078558717673,-0.5796158188205124,0.4737079334241874,0.0900743654105506,1
gdb_86,CC1(C)CC1,5.6992825059975285,1.3093693363685357,-1.0741778882408772,-0.2320996120479437,-0.2180335858544989,0.1773195107351616,-0.3975730286491022,1
gdb_87,CC1(C)CO1,4.3169812620482,0.1599085566722539,-0.7154069760920663,-0.6799193974790314,-0.7292442450834576,0.8065379255935249,0.4625377963962948,1
gdb_88,CC1(O)CC1,4.185078411769557,0.0154078491785405,-0.8229116331529183,-0.0997499201952571,-0.7513725994501466,0.6864290461013451,0.1387635877416546,1
gdb_89,N=C1CCO1,3.34219964399881,-1.7849677803454709,-1.0451510366712655,-0.4849555210407168,-0.4845988111354769,0.468951876772758,0.2217569973416732,1
gdb_90,O=C1CCC1,3.3126178534064583,-2.2072084997929395,-1.5550036958460478,0.962778347611622,-0.0668372303284118,-0.5867084136531835,0.1304469534019678,1
gdb_91,O=C1CCN1,3.211763563749607,-1.8812784841471009,-1.061306141691189,-0.2180876536176299,-0.6784472413633872,0.4308791732466647,1.0494084843134712,1
gdb_92,O=C1CCO1,2.510329544819081,-2.738841950905732,-0.8902776895548918,-1.284752746133753,-0.3853717501503071,0.5335883186675003,0.6857802243093263,1
gdb_93,O=C1CNC1,2.777022422521344,-2.668586370485148,-1.4158113860856874,0.7864272855287114,-0.248501677959963,-0.232435130253016,-0.1511295379920984,1
gdb_94,O=C1COC1,2.358205624804272,-2.8735537485306466,-1.1718210894450822,0.0467291242446139,-0.2843996587674856,0.3865985504807524,-1.4964606845521016,1
gdb_95,CC1CCC1,5.865559762732449,1.5214079373563578,-1.0499100907883898,-1.299414174148047,0.0695572921750191,0.2330229087994107,-0.5189234289021994,1
gdb_96,CC1CCO1,4.175908606745978,0.1851971990701128,-0.8444004383964568,0.0372772935982421,-0.9522206885669656,0.8063561711359031,0.4900252567660103,1
gdb_97,CC1COC1,4.06739621482223,0.0055779262867295,-0.9150435521495728,0.0713953152486111,-0.8407750315229741,0.6401895184661225,0.5331406553998954,1
gdb_98,OC1CCC1,4.199911454940473,0.1217896637758946,-0.8793196343067196,-0.4125109129881852,-0.6888741542356085,0.7056587925061575,0.1756659025546619,1
gdb_99,OC1COC1,2.691428834096665,-1.2250922808852356,-0.6445740482034877,-0.3306873906426,-1.1171938577050748,1.1645712161798198,0.4239211631515865,1
gdb_100,CC1CC1C,5.6787312617770445,1.449693462213432,-1.114549459366625,-0.2935918582651088,-0.2258845817525537,0.2016180253156767,-0.3581972106950084,1
gdb_101,CC1CC1O,4.205702659942865,0.1574335317023875,-0.8423060918229877,-0.2440533438971852,-0.746380242511318,0.7361190865832054,0.121456767740748,1
gdb_102,CC1CN1C,4.737679783083602,0.6647672502844014,-1.0996340375008398,1.1010845667686404,-0.919668405308052,0.3772017010862655,0.4748424838666459,1
gdb_103,CC1OC1C,4.2919845725082055,0.3553018273988593,-0.765270542695874,-0.6799681225802473,-0.7785955791018717,0.8544248973635339,0.5358669502611593,1
gdb_104,OC1CC1O,2.670954335997586,-1.253289422460777,-0.6019736602975209,0.0010505205543224,-1.261986987904408,1.1993656973649085,0.5539253898678071,1
gdb_105,C1C2CC1C2,6.435618524193318,0.9834934670638752,-0.7336101305154169,-1.7418723806087166,-0.2530380096521268,0.8150548405443492,-0.5481802769392424,1
gdb_106,C1C2CC1O2,4.534566026295855,-0.550719836499787,-0.6237055308890749,0.1571144088505398,-1.3280258998608314,1.208536137161777,0.6452804932863233,1
gdb_107,C#CCC#C,5.377452005603161,-0.970963184825499,-1.9157833455015196,0.0411796557730586,0.036342788634269,-0.1422610547558463,-0.7956018469553937,1
gdb_108,C#CCC#N,4.553711575833608,-2.2299344035285564,-1.8113117936138847,-1.3361296376923026,0.4224728366030122,-0.4468269188982742,0.6568068137292896,1
gdb_109,N#CCC#N,4.241316744694105,-2.8926243829524174,-1.5917849542127056,-3.5360846382527678,1.0417008005459254,-0.2940124203671745,0.0718275985577437,1
gdb_110,O=CCC#C,3.265813319742532,-2.5006787620442443,-1.8218891527879704,0.4369324604128052,0.3043486462948996,-0.6809770105938354,-0.5306674184304192,1
gdb_111,O=CCC#N,2.764416884138674,-3.2183451480101324,-1.6926387620933554,-0.6464984302944183,0.5541844513580304,-0.5211092804997449,-0.9244692803488166,1
gdb_112,N=CNC=O,1.9230833683575208,-3.1990937804051227,-1.2722142326919157,0.1182784706090972,-0.2054295612395764,-0.3275424318119201,1.3273675955836102,1
gdb_113,N=COC=O,1.4398204332176194,-3.2703400349602605,-1.0389769433120637,-1.653079131402761,0.1846958059460157,0.0731690461408372,0.3678180980166194,1
gdb_114,O=CNC=O,1.1727961154911437,-3.979859326730689,-1.1320644336240837,-0.376789032874173,-0.1948208593581552,-0.1107427208522928,1.0935760064724105,1
gdb_115,CC#CC#C,4.5189249501576345,-1.136705253726134,-2.1752945568065263,1.3963314402472904,0.6176867548751539,-1.3110876573076804,-0.5786500205386326,1
gdb_116,CC#CC#N,3.713124810918256,-2.677638759656868,-2.061024989702108,-0.7263690949870112,1.237709557848904,-1.7326171394990753,1.245635616409769,1
gdb_117,CC#CC=O,2.742523305592538,-2.7851704941223483,-1.9135813696969024,0.3517062982195091,0.922891048549683,-1.5499347905447718,0.2823165627394459,1
gdb_118,CC#CCO,3.492481577364714,-0.483400984341656,-1.3448282600318198,0.5358544688821493,-0.1676901001652006,-0.1219155984028111,-0.2883088514961981,1
gdb_119,CCC#CC,5.004697004389732,0.9496218208175238,-1.553593950441911,0.8595417769871972,0.0628003415292399,-0.4761478386010194,-0.5494436540858759,1
gdb_120,COC=NC,2.6857957881687438,-0.855348547457906,-1.1138910321046456,0.1550442563024776,-0.1006616114046197,-0.2573649592880669,0.5503296161407815,1
gdb_121,CCCC#C,5.138730068464998,0.5908931663512046,-1.5552668121441946,0.078390028650233,0.1926658629562423,-0.4455351430225042,-0.2723189618903375,1
gdb_122,CCCC#N,4.544286560470564,-0.5821786096737024,-1.3366966952611132,-2.5790734317261066,0.9300322836343156,-0.7054527492926022,1.120193141189549,1
gdb_123,CNCC#N,3.403643561476068,-1.4694085877507532,-1.5039871211472184,0.0901978653898627,0.0140746928439047,-0.5926947131658047,1.3269683083505457,1
gdb_124,COCC#C,3.689982512610309,-0.7646620172512097,-1.341908863059531,-0.0094254583043493,-0.1353438710960878,0.0169046555338066,-0.3415931156489267,1
gdb_125,COCC#N,2.865929290687067,-2.05489437116399,-1.2406222704366128,-1.449135115797183,0.2748704454255814,-0.3018335331380827,1.1343806402531982,1
gdb_126,OCCC#C,3.904322840494082,-0.4349448746406084,-1.2190561107373596,-0.4950597347769635,-0.2750373583495999,0.3304868076442069,-0.1698020993647795,1
gdb_127,OCCC#N,3.1799449855332456,-1.5427578985778905,-1.1036146487894858,-1.8406162272594144,0.0771235631280514,0.1613995569781572,0.7997483992150703,1
gdb_128,CCCC=O,2.896749582197224,-1.2065001835537397,-1.5193377723606374,0.7092007876246983,0.4835512202834144,-1.1480554989379568,0.1754192508798481,1
gdb_129,CCNC=O,2.8369679748373025,-1.1246835206462789,-1.063366853144582,-0.1229317819516371,-0.3065526457015106,-0.0548578307635037,1.0873406627445026,1
gdb_130,CCOC=O,2.0756306353836864,-1.8193610343546465,-0.9111091811351634,-1.2072226672137445,0.0191740989816035,0.008493517378448,0.8182723133107571,1
gdb_131,COCC=O,1.7184971189482754,-2.1932272434040145,-1.183245654744328,0.0616438447526975,0.1001778398691729,-0.3533273735457223,-0.1479402603324188,1
gdb_132,OCCC=O,1.8248730438514955,-1.9519728139988384,-1.1927977986928844,0.3681819585926944,-0.006689155445245,-0.1581246590139081,-0.9661683842294068,1
gdb_133,CCCCC,5.513490390401047,2.619344120636612,-0.9077146307711688,-2.084548009856904,0.8388774483963135,-0.3655164903878078,-0.6010936441069559,1
gdb_134,CCCCO,3.759127659531321,1.194832743208506,-0.8039991771699181,-0.6077676055845855,-0.1224829288102095,0.1254162738685642,0.1649078524151584,1
gdb_135,CCCOC,3.83317837455187,1.3822018045882636,-0.7774120436617663,-0.2149752840195152,-0.3895509666922135,0.3378038198720466,0.0755899160170813,1
gdb_136,CCOCC,3.8494518189387352,1.376134190464017,-0.7770096411649575,-0.1376182306966203,-0.4326351964950689,0.3657160597135121,0.0615593032149906,1
gdb_137,COCCO,2.6388082164243625,0.044502011469568,-0.441857093844213,-1.0350471150505358,-0.7943127025434675,1.0488544304659873,0.4534945120459033,1
gdb_138,OCCCO,2.4099858861872963,0.0408882500240306,-0.4919984185719925,-1.0744792058354768,-0.6007661639901601,0.7752289647792547,0.7363792376855064,1
gdb_139,C#CC1CC1,5.286662385172451,-0.3888942282930457,-1.7355694111512376,0.747693096136742,-0.2632684865239929,-0.1550688073380057,-0.2505181328813127,1
gdb_140,C#CC1CN1,4.576626691504308,-1.1396319919680662,-1.6736790148083858,0.7208399369259076,-0.3432270382196768,-0.0472540930296867,-0.2496534541285819,1
gdb_141,C#CC1CO1,3.915464375392161,-1.781996005734443,-1.4662226436980457,-0.286627929696847,-0.2272521961712412,0.2071726052810207,-0.3517649981472482,1
gdb_142,N#CC1CC1,4.629117830579489,-1.6081598532756234,-1.5398558027083655,-1.5642202627848545,0.3621496709191649,-0.4218162072037559,1.223835823871943,1
gdb_143,N#CC1CN1,3.969312948359805,-2.140281319645812,-1.5329343948016445,-0.7729624581910388,0.0545102589515226,-0.1075655848162618,0.1988594608359536,1
gdb_144,N#CC1CO1,3.306633773089395,-2.8475351589218825,-1.3103887493738424,-2.091041572637983,0.2888573192368878,0.0737401797212473,0.2815938318801664,1
gdb_145,O=CC1CC1,3.218466178475389,-2.011672038062289,-1.5995665176702936,0.6028352615061824,0.1166978204839608,-0.7244804243683516,0.3927799902544999,1
gdb_146,O=CC1CN1,2.8549498397117685,-2.641578147986189,-1.4156441753061342,0.1976414771281984,0.0927404340428638,-0.3256625119323739,-0.6682276981895038,1
gdb_147,O=CC1CO1,2.008181884598757,-3.082032465415685,-1.3174511685691916,-0.0232657317898468,-0.0612985131939203,-0.0518646799880236,-0.5960514208549,1
gdb_148,O=CN1CC1,2.909175414878261,-2.267118366389745,-1.299545415514347,0.0176447570572843,-0.2253233517046882,-0.0873383233138123,0.4363633548020523,1
gdb_149,CCC1CC1,5.68628388939858,1.6620711740979304,-1.1372356604775349,-0.716373622838974,-0.0938738767569892,0.2001051819229636,-0.3728748062647366,1
gdb_150,CCC1CO1,4.250261162415913,0.4693726341232469,-0.8243530631459021,-0.8810061276281408,-0.6645988739877983,0.8027433038700443,0.4617953383896063,1
gdb_151,CCN1CC1,4.752650235314282,0.8781259928479426,-1.1394334346572164,0.6960052494054992,-0.7668177835449289,0.3720883957377158,0.3238856497586212,1
gdb_152,COC1CC1,4.199609091565082,0.4706180075387344,-0.8782052317852117,-0.0669178681310958,-0.9060995986009582,0.8725301651994141,0.1449804126181823,1
gdb_153,OCC1CC1,4.130927166779587,0.2685758840356243,-0.932301474454591,-0.5589931877079518,-0.5490505249685744,0.621495967810599,0.0579816019754127,1
gdb_154,OCC1CN1,3.233382092751852,-0.6463844984869781,-0.9006426528583946,-0.1580096183656223,-0.8167789293711855,0.614778954382007,0.9453821332055246,1
gdb_155,OCC1CO1,2.927784100323494,-0.6912406843432444,-0.5604502699581582,-1.140858005520192,-1.0265999871780205,1.4343243135628083,0.0836032953771013,1
gdb_156,C1CC=CC1,5.229701336733728,-0.2206265659964958,-1.4947867819239744,1.4587960129857254,-0.234364273137398,-0.3650226317371314,-0.7356180804721165,1
gdb_157,C1CN=CO1,3.435179070921648,-1.891700722348944,-0.9224086666223892,0.2485197139386653,-0.7461355960527662,0.633763456326835,-0.3043737561867454,1
gdb_158,C1OCC=C1,3.7672225407300335,-1.5349782995300258,-1.1816583008316115,1.1980651893257783,-0.6092397837353472,0.094257525506251,-0.1820315102941131,1
gdb_159,C1CCCC1,6.053186187545166,1.3460826187590444,-0.8876328034305162,-1.8924703128828957,0.2725071416058596,0.2394835115213911,-0.7477709656018794,1
gdb_160,C1CCOC1,4.273926294646583,0.0159867809122426,-0.7261739473396106,-0.0947962722264817,-0.8590460936289448,0.7866190047536648,0.2440732329840596,1
gdb_161,C1COCO1,3.2109526822906296,-0.7333629936699995,-0.2692264721965499,-0.8581540540470759,-1.3308141565677698,1.7425082117975623,-0.0705766980216815,1
gdb_162,C1C2CCC12,5.933438734850555,0.6799245801909191,-1.1128008480132552,0.0354298301548445,-0.6785652674944678,0.6011036783392448,-0.2198101415651949,1
gdb_163,C1C2COC12,4.360637602261276,-0.6975936964510601,-0.8648842297282441,0.3323730362635798,-1.2336673162085148,1.0517049095572786,0.4406666329383846,1
gdb_164,C1CC2OC12,4.550373209949577,-0.5161021552800129,-0.7501371998188647,-0.4773207005131438,-1.1041625105784705,1.1784729613535132,0.5042860095978617,1
gdb_165,N1C=CC=N1,4.1960282091987615,-2.2004273639960776,-1.1835801301660152,0.4998424552468202,-0.650151542442852,0.3177371118964457,0.1476633795299319,1
gdb_166,N1C=CN=N1,3.401100360990764,-3.318906113448785,-1.073460203141402,-0.4172931298960309,-0.3389615037762102,0.0886167791034713,0.9752578603671797,1
gdb_167,N1C=NC=N1,3.6830138389120126,-2.9363275685430863,-0.9982938977549008,-0.5985629030944674,-0.4303944538301165,0.4579714449954229,0.087008149411646,1
gdb_168,N1C=NN=C1,3.3633849421127606,-3.3009276256728293,-1.0183254986860055,-0.3973579938143693,-0.5578315548531007,0.150809807803603,1.9177650008730065,1
gdb_169,N1N=CC=N1,3.903010039420865,-2.5994347732564687,-1.0256582086478927,-0.325631340062729,-0.4123495300480314,0.7230358585518487,-1.7000626899752675,1
gdb_170,O1C=CC=N1,3.327884677098805,-3.230009553636958,-1.0820890982314315,-0.3123366197923824,-0.2865871470051989,0.207905687860712,-0.0367835890633238,1
gdb_171,O1C=CN=N1,2.636122994459738,-4.139400201470432,-1.003255785232425,-0.9574176404910358,-0.0266665932477834,0.1465414247138486,-0.1444759690112814,1
gdb_172,O1C=NC=N1,3.1264565320692506,-3.5550591145278747,-0.843593896954194,-1.5710315000777282,-0.0383136704255342,0.6944212227978762,-1.580695874225269,1
